Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
STRG.8346	-	chrX	-	21156259	21156621	0.033976	0.494511	0.843266
FBgn0052521	CG32521	chrX	-	21205310	21281171	3.308721	48.157452	82.120705
FBti0064109	-	chrX	-	21216041	21216501	0.000000	0.000000	0.000000
FBgn0052523	CG32523	chrX	+	21217878	21218835	0.083053	1.208812	2.061332
FBgn0052518	tRNA:Ile-AAT-2-1Psi	chrX	-	21231325	21231399	0.000000	0.000000	0.000000
FBgn0011954	tRNA:Arg-TCG-2-2	chrX	+	21232091	21232163	0.000000	0.000000	0.000000
FBgn0031168	CG1722	chrX	-	21249976	21251148	0.063086	0.918198	1.565761
FBti0019677	-	chrX	+	21254758	21255285	0.022096	0.321601	0.548411
FBti0064111	-	chrX	-	21272173	21272333	0.000000	0.000000	0.000000
STRG.8347	-	chrX	-	21205390	21211802	11.149403	162.276230	276.722290
STRG.8348	-	chrX	-	21249976	21251148	0.063086	0.918198	1.565761
STRG.8349	-	chrX	+	21254758	21255285	0.022096	0.321601	0.548411
FBti0064114	-	chrX	+	21285167	21285235	0.869565	12.656260	21.582144
FBgn0031169	CG1494	chrX	+	21285301	21292458	1.855367	27.004313	46.049229
FBti0064203	-	chrX	-	21290702	21290790	0.000000	0.000000	0.000000
FBti0064204	-	chrX	-	21290817	21290885	0.000000	0.000000	0.000000
FBgn0031170	ABCA	chrX	-	21292308	21306665	0.681969	9.925855	16.926109
FBgn0262454	mir-1007	chrX	-	21296385	21296449	0.000000	0.000000	0.000000
FBtr0304484_df_nrg	-	chrX	-	21296386	21296407	0.000000	0.000000	0.000000
FBtr0472821_df_nrg	-	chrX	-	21296423	21296445	0.000000	0.000000	0.000000
FBgn0263559	mir-2535b	chrX	-	21298275	21298345	0.000000	0.000000	0.000000
FBtr0309696_df_nrg	-	chrX	-	21298279	21298300	0.000000	0.000000	0.000000
FBti0064205	-	chrX	+	21300516	21300764	0.000000	0.000000	0.000000
FBgn0052520	tRNA:Tyr-GTA-1-1	chrX	-	21304441	21304535	0.000000	0.000000	0.000000
FBgn0052525	tRNA:Tyr-GTA-2-1	chrX	+	21304713	21304820	0.000000	0.000000	0.000000
STRG.8350	-	chrX	+	21285167	21285235	0.869565	12.656260	21.582144
STRG.8351	-	chrX	+	21286762	21290626	2.134100	31.061190	52.967232
STRG.8352	-	chrX	-	21293592	21294667	1.385193	20.161072	34.379757
FBgn0031171	CG1801	chrX	-	21307586	21317522	0.000000	0.000000	0.000000
FBti0064206	-	chrX	-	21309523	21309984	0.000000	0.000000	0.000000
FBti0064207	-	chrX	-	21315457	21315869	0.000000	0.000000	0.000000
FBgn0020369	Rpt6	chrX	+	21316052	21317663	9.527778	138.673965	236.474411
STRG.8353	-	chrX	+	21316052	21317663	9.527778	138.673965	236.474411
FBgn0064116	anox	chrX	-	21317936	21319296	5.752219	86.952057	148.275391
FBgn0064117	SLIRP1	chrX	-	21317936	21319296	5.752219	85.287979	145.437698
STRG.8354	-	chrX	-	21317936	21319296	5.752219	88.518188	150.946045
FBgn0029067	Dd	chrX	-	21319791	21324009	1.925403	28.023668	47.787483
FBgn0031174	CG1486	chrX	+	21324046	21328150	2.474066	36.213673	61.753525
FBgn0015558	tty	chrX	-	21328613	21339676	0.020483	0.298124	0.508377
FBti0064208	-	chrX	-	21332478	21332551	0.000000	0.000000	0.000000
FBgn0000709	fliI	chrX	+	21339741	21345088	2.521235	36.695824	62.575718
STRG.8355	-	chrX	-	21319791	21324009	1.925403	28.023668	47.787483
STRG.8356	-	chrX	+	21324067	21328150	2.488108	36.213673	61.753525
STRG.8357	-	chrX	+	21339827	21343263	3.062920	44.579891	76.020050
STRG.8358	-	chrX	+	21343510	21344628	2.039157	29.679321	50.610794
FBgn0015379	dod	chrX	+	21345358	21346858	2.919503	42.492496	72.460518
FBgn0015527	peng	chrX	-	21346503	21349843	4.387686	64.166908	109.420906
FBgn0003464	sol	chrX	+	21350280	21357912	3.941723	57.370605	97.831482
STRG.8359	-	chrX	+	21345358	21346858	2.919503	42.492496	72.460518
STRG.8360	-	chrX	-	21346503	21349843	4.387686	64.166908	109.420906
STRG.8361	-	chrX	+	21351843	21356973	4.276009	62.236038	106.128281
STRG.8362	-	chrX	+	21357045	21357854	3.789474	55.154667	94.052742
FBgn0011710	Sep1	chrX	+	21358286	21361688	5.034551	73.276398	124.954895
STRG.8363	-	chrX	+	21358286	21361688	5.034551	73.276398	124.954895
FBgn0024182	waw	chrX	+	21363028	21373145	1.821835	26.516266	45.216980
FBgn0024251	bbx	chrX	+	21363028	21373145	1.403210	26.609503	45.375973
FBgn0267172	asRNA:CR45612	chrX	-	21372593	21373553	0.000000	0.000000	0.000000
STRG.8364	-	chrX	+	21363713	21373145	1.883835	31.845774	54.305149
FBgn0267171	asRNA:CR45611	chrX	-	21373635	21374417	0.000000	0.000000	0.000000
FBgn0003423	slgA	chrX	+	21374002	21385159	0.401678	5.846303	9.969436
STRG.8365	-	chrX	+	21382573	21383373	1.480712	21.551323	36.750488
FBgn0001565	Hlc	chrX	-	21385518	21387946	4.438563	64.601959	110.162781
FBgn0025882	snoRNA:MeU6-A47	chrX	-	21386845	21386935	0.000000	0.000000	0.000000
STRG.8366	-	chrX	-	21385830	21387725	5.561777	80.950012	138.040359
FBgn0020272	mst	chrX	+	21388977	21391533	1.445763	21.042648	35.883072
STRG.8367	-	chrX	+	21389014	21390962	1.870370	27.222679	46.421593
FBgn0259245	DIP-beta	chrX	-	21422115	21457738	0.014012	0.203940	0.347770
FBgn0031178	CG10918	chrX	-	21428614	21429256	0.000000	0.000000	0.000000
FBti0064221	-	chrX	+	21429920	21429958	0.000000	0.000000	0.000000
FBti0064222	-	chrX	-	21434215	21434462	0.000000	0.000000	0.000000
FBti0064223	-	chrX	+	21452169	21452596	0.000000	0.000000	0.000000
FBti0019678	-	chrX	-	21458755	21464124	0.011024	0.160451	0.273610
STRG.8368	-	chrX	-	21458755	21464124	0.011024	0.160451	0.273610
FBti0019679	-	chrX	+	21474457	21474767	1.297428	18.883678	32.201477
FBgn0031181	Ir20a	chrX	-	21477254	21478945	0.043735	0.636550	1.085479
FBgn0267065	lncRNA:CR45509	chrX	-	21479654	21479949	0.000000	0.000000	0.000000
FBgn0267066	lncRNA:CR45510	chrX	-	21480757	21481124	0.000000	0.000000	0.000000
FBti0060036	-	chrX	-	21481908	21482030	0.000000	0.000000	0.000000
FBgn0267067	lncRNA:CR45511	chrX	-	21483082	21483519	0.000000	0.000000	0.000000
FBti0060038	-	chrX	-	21486979	21487045	0.000000	0.000000	0.000000
FBti0060040	-	chrX	+	21495753	21495875	0.000000	0.000000	0.000000
FBgn0266457	lncRNA:CR45082	chrX	-	21496526	21520017	0.000000	0.000000	0.000000
FBti0060042	-	chrX	+	21505922	21506555	0.000000	0.000000	0.000000
FBgn0031182	Cyp6t1	chrX	-	21517434	21519218	0.000000	0.000000	0.000000
STRG.8369	-	chrX	+	21474457	21474767	1.297428	18.883678	32.201477
STRG.8370	-	chrX	-	21477254	21478945	0.043735	0.636550	1.085479
FBti0148143	-	chrX	+	21520106	21521878	0.000000	0.000000	0.000000
FBgn0287603	lncRNA:CR46472	chrX	+	21520175	21527105	0.032386	0.471369	0.803803
FBti0019680	-	chrX	-	21521879	21523176	0.057011	0.829778	1.414983
FBti0059697	-	chrX	-	21523177	21556097	0.427292	6.219108	10.605162
FBti0059777	-	chrX	-	21523759	21553766	0.463345	6.743848	11.499978
FBti0019683	-	chrX	-	21526756	21526994	0.030962	0.450643	0.768460
FBti0060111	-	chrX	-	21527605	21527758	0.110390	1.606694	2.739821
FBti0060161	-	chrX	-	21528267	21528403	0.270073	3.930832	6.703069
FBti0060084	-	chrX	-	21530037	21530061	0.000000	0.000000	0.000000
FBti0019685	-	chrX	-	21530415	21531220	0.091811	1.336282	2.278700
FBti0060163	-	chrX	-	21531221	21531251	0.000000	0.000000	0.000000
FBti0019687	-	chrX	-	21532621	21533632	0.214230	3.118054	5.317075
FBti0060473	-	chrX	-	21534506	21535834	0.292479	4.256945	7.259174
FBti0059707	-	chrX	-	21535843	21552942	0.748772	10.898154	18.584126
FBti0019690	-	chrX	-	21536593	21544007	0.443967	6.461808	11.019026
STRG.8371	-	chrX	-	21521879	21523176	0.057011	0.829778	1.414983
STRG.8372	-	chrX	-	21523177	21556097	0.427292	9.880213	16.848276
FBti0019698	-	chrX	-	21595636	21598644	0.046593	0.678147	1.156414
STRG.8373	-	chrX	-	21595636	21598644	0.046593	0.678147	1.156414
FBgn0027588	GCS2alpha	chrX	-	21600502	21605264	5.938063	104.285095	177.832626
FBti0060061	-	chrX	-	21604032	21604380	0.000000	0.000000	0.000000
STRG.8374	-	chrX	-	21600600	21605264	6.967081	104.285095	177.832626
FBgn0040028	CG17450	chrX	-	21605884	21608920	0.019212	0.279625	0.476832
FBgn0053502	CG33502	chrX	-	21609357	21611526	2.109249	30.699493	52.350445
STRG.8375	-	chrX	-	21609357	21611526	2.109249	30.699493	52.350445
FBgn0052820	CG32820	chrX	-	21611797	21615239	0.027925	0.406440	0.693084
FBgn0052857	CG32857	chrX	-	21615449	21617617	1.973624	28.725510	48.984303
STRG.8376	-	chrX	-	21615449	21617617	1.973624	28.725510	48.984303
FBgn0052819	CG32819	chrX	-	21617889	21621104	0.027487	0.400065	0.682213
FBgn0285970	CG32500	chrX	-	21621541	21623750	1.963836	28.583046	48.741371
STRG.8377	-	chrX	-	21621541	21623750	1.963836	28.583046	48.741371
FBgn0024807	DIP1	chrX	-	21624796	21630148	2.980797	49.178928	83.862587
FBti0019699	-	chrX	+	21626952	21628249	0.000000	0.000000	0.000000
STRG.8378	-	chrX	-	21624796	21630148	2.980797	51.879391	88.467567
FBgn0267704	lncRNA:flam	chrX	+	21631891	21790731	0.000563	0.008194	0.013973
FBti0060105	-	chrX	+	21632661	21636022	0.000000	0.000000	0.000000
FBti0060087	-	chrX	-	21633014	21633991	0.000000	0.000000	0.000000
FBti0019700	-	chrX	+	21634034	21634436	0.000000	0.000000	0.000000
FBti0019701	-	chrX	-	21636322	21636539	0.000000	0.000000	0.000000
FBti0060136	-	chrX	-	21636540	21636663	0.000000	0.000000	0.000000
FBti0019702	-	chrX	-	21637141	21637715	0.000000	0.000000	0.000000
FBti0060065	-	chrX	+	21637749	21637854	0.000000	0.000000	0.000000
FBti0060066	-	chrX	+	21639736	21639985	0.000000	0.000000	0.000000
FBti0059698	-	chrX	-	21640019	21655539	0.280959	4.089275	6.973254
FBti0019704	-	chrX	-	21641243	21648779	0.004591	0.066821	0.113946
FBti0019706	-	chrX	-	21655544	21656067	0.000000	0.000000	0.000000
FBti0060160	-	chrX	-	21656380	21656672	0.000000	0.000000	0.000000
FBti0060113	-	chrX	-	21656779	21656880	0.000000	0.000000	0.000000
FBti0060109	-	chrX	-	21657207	21657758	0.013403	0.195077	0.332655
FBti0060133	-	chrX	-	21657888	21658133	0.000000	0.000000	0.000000
FBti0019707	-	chrX	-	21658134	21667897	0.009812	0.142811	0.243529
FBti0060077	-	chrX	+	21662245	21666948	0.000000	0.114822	0.195801
FBti0060162	-	chrX	-	21668988	21669244	0.028794	0.419088	0.714652
FBti0060728	-	chrX	-	21669671	21669969	0.000000	0.000000	0.000000
FBti0060179	-	chrX	-	21670031	21672392	0.003133	0.045600	0.077759
FBti0060474	-	chrX	+	21672402	21678772	0.028917	0.420878	0.717705
FBti0060203	-	chrX	+	21672490	21676734	0.043399	0.631689	1.077190
FBti0060504	-	chrX	-	21678773	21680584	0.013273	0.193185	0.329429
FBti0060595	-	chrX	-	21680585	21687341	0.025006	0.363955	0.620636
FBti0060181	-	chrX	-	21687354	21687593	0.959379	13.963476	23.811279
FBti0060197	-	chrX	-	21687594	21687765	0.774710	11.275674	19.227892
FBti0060198	-	chrX	+	21687766	21689242	0.453246	6.602770	11.259402
FBti0060199	-	chrX	+	21689243	21704638	1.059284	15.873155	27.067768
FBti0060200	-	chrX	-	21689685	21696754	0.565614	8.232344	14.038240
FBti0060182	-	chrX	-	21701193	21701632	0.246007	3.580559	6.105763
FBti0060503	-	chrX	-	21704639	21707241	0.017057	0.248260	0.423346
FBti0060605	-	chrX	-	21705120	21706917	0.024693	0.359399	0.612867
FBti0060201	-	chrX	-	21707260	21709386	0.031312	0.455737	0.777147
FBti0060501	-	chrX	-	21709387	21716795	0.075863	1.104163	1.882879
FBti0060711	-	chrX	-	21711343	21715777	0.108382	1.577468	2.689984
FBti0060499	-	chrX	-	21716913	21731788	0.855125	12.446090	21.223749
FBti0060202	-	chrX	-	21723964	21731592	1.542967	22.457441	38.295650
FBti0060606	-	chrX	-	21731789	21732652	0.000001	0.000015	0.000025
FBti0060712	-	chrX	-	21732516	21732615	0.000002	0.000029	0.000050
FBti0060625	-	chrX	-	21732840	21733027	0.000002	0.000029	0.000050
FBti0060694	-	chrX	-	21733229	21739733	0.002276	0.033156	0.056539
FBti0060695	-	chrX	-	21739929	21740613	0.000002	0.000029	0.000050
FBti0060180	-	chrX	-	21740625	21744041	0.030964	0.450701	0.768560
FBti0060696	-	chrX	-	21741460	21741704	0.000002	0.000029	0.000050
FBti0060607	-	chrX	+	21744042	21744884	0.000002	0.000029	0.000050
FBti0060626	-	chrX	-	21744885	21747236	0.025693	0.373998	0.637761
STRG.8379	-	chrX	-	21640019	21655539	0.280959	4.089537	6.973701
STRG.8380	-	chrX	-	21657207	21657758	0.013403	0.195077	0.332655
STRG.8381	-	chrX	-	21657888	21658133	0.000000	0.000000	0.000000
STRG.8382	-	chrX	-	21658134	21667897	0.009812	0.142811	0.243529
STRG.8383	-	chrX	+	21662245	21666948	0.000000	0.114822	0.195801
STRG.8384	-	chrX	-	21668988	21669244	0.028794	0.419088	0.714652
STRG.8385	-	chrX	-	21670031	21672392	0.003133	0.045600	0.077759
STRG.8386	-	chrX	+	21672402	21678772	0.028917	0.631689	1.077190
STRG.8387	-	chrX	-	21678773	21680584	0.013273	0.193185	0.329429
STRG.8388	-	chrX	-	21680585	21687341	0.025006	0.363955	0.620636
STRG.8389	-	chrX	-	21687354	21687593	0.959379	13.963476	23.811279
STRG.8390	-	chrX	-	21687594	21687765	0.774710	11.275674	19.227892
STRG.8391	-	chrX	+	21687766	21689242	0.453246	6.602770	11.259402
STRG.8392	-	chrX	+	21689243	21704638	1.059284	15.873155	27.067768
STRG.8393	-	chrX	-	21689685	21696754	0.565614	8.232344	14.038240
STRG.8394	-	chrX	-	21701193	21701632	0.246007	3.580559	6.105763
STRG.8395	-	chrX	-	21704639	21707241	0.017057	0.359399	0.612867
STRG.8396	-	chrX	-	21707260	21709386	0.031312	0.455737	0.777147
STRG.8397	-	chrX	-	21709387	21716795	0.075863	1.362044	2.322631
STRG.8398	-	chrX	-	21716913	21731788	0.855125	16.966679	28.932505
STRG.8399	-	chrX	-	21733229	21739733	0.002276	0.033156	0.056539
STRG.8400	-	chrX	-	21740625	21744041	0.030964	0.450701	0.768560
STRG.8401	-	chrX	-	21744885	21747236	0.025693	0.373998	0.637761
RR48310_transposable_element	-	chrX	-	21954524	21956564	0.039784	0.579044	0.987418
STRG.8402	-	chrX	-	21954524	21956564	0.039784	0.579044	0.987418
RR48304_transposable_element	-	chrX	-	21965120	21972117	2.531292	36.842201	62.825329
STRG.8403	-	chrX	-	21965120	21972117	2.531292	36.842201	62.825329
FBti0060489	-	chrX	-	22364767	22369596	0.007660	0.111489	0.190117
STRG.8404	-	chrX	-	22364767	22369596	0.007660	0.111489	0.190117
FBti0060476	-	chrX	+	22388781	22390163	0.010557	0.153654	0.262019
FBti0060553	-	chrX	+	22389035	22390124	0.006605	0.096134	0.163933
STRG.8405	-	chrX	+	22388781	22390163	0.010557	0.163697	0.279145
FBti0060478	-	chrX	+	22391848	22392372	0.045714	0.665354	1.134597
STRG.8406	-	chrX	+	22391848	22392372	0.045714	0.665354	1.134597
FBti0060485	-	chrX	+	22394077	22395459	0.019619	0.285549	0.486933
FBti0060554	-	chrX	+	22394331	22395420	0.011315	0.164686	0.280832
STRG.8407	-	chrX	+	22394077	22395459	0.019619	0.301413	0.513986
FBti0060692	-	chrX	+	22397141	22398521	0.008689	0.126466	0.215656
STRG.8408	-	chrX	+	22397141	22398521	0.008689	0.126466	0.215656
FBti0060578	-	chrX	+	22398813	22399292	0.030833	0.448765	0.765259
STRG.8409	-	chrX	+	22398813	22399292	0.030833	0.448765	0.765259
FBti0060579	-	chrX	+	22399791	22403917	0.015847	0.230648	0.393314
STRG.8410	-	chrX	+	22399791	22403917	0.015847	0.230648	0.393314
FBti0019708	-	chrX	-	22406729	22413355	0.002233	0.032501	0.055422
FBti0019709	-	chrX	-	22408553	22408923	0.000000	0.000000	0.000000
FBti0019710	-	chrX	-	22408942	22413264	0.003424	0.049835	0.084982
STRG.8411	-	chrX	-	22406729	22413355	0.002233	0.049835	0.084982
FBti0019711	-	chrX	+	22415178	22415458	0.074733	1.087717	1.854833
STRG.8412	-	chrX	+	22415178	22415458	0.074733	1.087717	1.854833
FBti0060487	-	chrX	-	22415946	22423876	0.027974	0.407153	0.694300
FBti0019712	-	chrX	-	22417089	22422470	0.029766	0.433235	0.738776
STRG.8413	-	chrX	-	22415946	22423876	0.027974	0.507697	0.865753
FBti0019713	-	chrX	-	22423986	22425736	0.042262	0.615111	1.048921
STRG.8414	-	chrX	-	22423986	22425736	0.042262	0.615111	1.048921
FBti0060178	-	chrX	-	22435523	22435700	0.207865	3.025413	5.159099
FBti0060556	-	chrX	-	22435712	22436087	0.098404	1.432241	2.442335
STRG.8415	-	chrX	-	22435523	22435700	0.207865	3.025413	5.159099
STRG.8416	-	chrX	-	22435712	22436087	0.098404	1.432241	2.442335
FBti0059649	-	chrX	+	22437589	22442616	0.019869	0.289187	0.493138
FBti0059699	-	chrX	+	22437681	22441909	0.023623	0.343826	0.586310
FBti0059650	-	chrX	+	22438878	22441364	0.021673	0.315444	0.537912
FBti0019718	-	chrX	+	22439892	22441322	0.000000	0.000000	0.000000
FBti0060669	-	chrX	-	22442032	22442373	0.000000	0.000000	0.000000
STRG.8417	-	chrX	+	22437589	22442616	0.019869	0.386937	0.659826
FBgn0031183	CG14621	chrX	+	22444227	22447808	0.830427	12.086617	20.610758
FBgn0031184	CG14615	chrX	-	22447183	22449491	0.164577	2.395369	4.084714
FBgn0014395	tilB	chrX	+	22449737	22451463	0.195876	2.850917	4.861539
FBgn0266848	wap	chrX	-	22451445	22455422	2.148603	36.789047	62.734688
STRG.8418	-	chrX	+	22444775	22446162	1.628938	23.708708	40.429379
STRG.8419	-	chrX	-	22452000	22455422	2.444959	35.585651	60.682587
FBgn0031187	Usp2	chrX	+	22455803	22470146	1.533243	22.315893	38.054279
FBti0019720	-	chrX	+	22458695	22460157	0.151743	2.208574	3.766181
FBgn0031188	CG14613	chrX	-	22469981	22472021	0.941662	16.181351	27.593319
STRG.8420	-	chrX	+	22455846	22466955	2.611697	38.012470	64.820938
STRG.8421	-	chrX	+	22458695	22460157	0.151743	2.208574	3.766181
STRG.8422	-	chrX	+	22467018	22467992	3.440053	50.068947	85.380295
STRG.8423	-	chrX	-	22470259	22472021	1.111761	16.181351	27.593319
FBgn0031189	CG14618	chrX	+	22473698	22474998	0.702479	10.224372	17.435158
FBgn0031190	CG12576	chrX	-	22474851	22482357	2.849982	48.706978	83.057785
FBti0061140	-	chrX	-	22476649	22477168	0.000000	0.000000	0.000000
FBgn0031191	Cp110	chrX	+	22482082	22487458	0.560024	8.150983	13.899499
FBti0061141	-	chrX	+	22484705	22485067	0.000000	0.000000	0.000000
FBti0061142	-	chrX	+	22486238	22486730	0.300203	4.369365	7.450880
FBgn0027279	l(1)G0196	chrX	+	22487180	22508129	1.892074	27.538574	46.960274
FBgn0263504	lncRNA:CR43493	chrX	-	22487854	22490872	0.327586	4.767917	8.130511
FBti0019722	-	chrX	-	22488564	22489055	0.193089	2.810353	4.792367
FBti0061299	-	chrX	-	22490092	22490360	0.000000	0.000000	0.000000
FBti0061143	-	chrX	-	22492861	22493007	0.000000	0.000000	0.000000
FBti0061144	-	chrX	+	22494434	22494999	0.000000	0.000000	0.000000
FBti0061145	-	chrX	+	22497148	22497183	0.000000	0.000000	0.000000
FBti0061147	-	chrX	+	22506428	22506956	0.000000	0.000000	0.000000
STRG.8424	-	chrX	-	22474851	22482027	3.136111	48.706978	83.057785
STRG.8425	-	chrX	+	22486238	22486730	0.300203	4.369365	7.450880
STRG.8426	-	chrX	-	22488564	22489055	0.193089	2.810353	4.792367
STRG.8427	-	chrX	+	22491613	22494271	4.036462	58.749500	100.182846
STRG.8428	-	chrX	+	22495451	22502857	3.362630	48.942078	83.458694
STRG.8429	-	chrX	+	22503368	22504260	2.716049	39.531284	67.410896
FBti0061152	-	chrX	+	22513323	22513608	0.129371	1.882956	3.210920
STRG.8430	-	chrX	+	22513323	22513608	0.129371	1.882956	3.210920
FBgn0031195	CG17600	chrX	+	22515197	22542024	0.247854	3.607441	6.151605
FBti0060505	-	chrX	+	22516607	22517542	0.000000	0.000000	0.000000
FBti0019724	-	chrX	-	22516731	22517475	0.000000	0.000000	0.000000
FBti0061164	-	chrX	-	22519068	22519210	0.000000	0.000000	0.000000
FBti0061165	-	chrX	-	22521824	22522053	0.000000	0.000000	0.000000
FBti0059709	-	chrX	-	22522683	22525440	0.005294	0.077053	0.131394
FBti0019726	-	chrX	+	22523565	22523685	0.000000	0.000000	0.000000
FBgn0262866	S6kII	chrX	+	22529964	22536371	0.547316	7.966022	13.584093
FBgn0031194	CG17598	chrX	-	22534831	22540383	0.666901	15.424650	26.302956
STRG.8431	-	chrX	-	22522683	22525440	0.005294	0.077053	0.131394
STRG.8432	-	chrX	-	22534831	22540383	0.666901	15.424650	26.302956
FBgn0031196	Cluap1	chrX	-	22542386	22544322	0.042141	0.613350	1.045917
FBti0059708	-	chrX	-	22551339	22556221	0.000000	0.000000	0.000000
FBti0019729	-	chrX	+	22551840	22556074	0.450480	6.556602	11.180676
STRG.8433	-	chrX	+	22551840	22556074	0.450480	6.556602	11.180676
FBti0019733	-	chrX	+	22565059	22570081	0.217979	3.172619	5.410123
STRG.8434	-	chrX	+	22565059	22570081	0.217979	3.172619	5.410123
FBti0061271	-	chrX	-	22573473	22574665	0.062029	0.902814	1.539527
STRG.8435	-	chrX	-	22573473	22574665	0.062029	0.902814	1.539527
FBgn0052499	Cda4	chrX	-	22583634	22632710	0.000000	0.000000	0.000000
FBti0061169	-	chrX	-	22586164	22586349	0.000000	0.000000	0.000000
FBti0061170	-	chrX	-	22588170	22588252	0.000000	0.000000	0.000000
FBti0061171	-	chrX	-	22592167	22592613	0.000000	0.000000	0.000000
FBti0061189	-	chrX	-	22596387	22596811	0.000000	0.000000	0.000000
FBti0061190	-	chrX	-	22599973	22600216	0.000000	0.000000	0.000000
FBti0061191	-	chrX	+	22601988	22602512	0.000000	0.000000	0.000000
FBti0061192	-	chrX	-	22617436	22617609	0.000000	0.000000	0.000000
FBti0019735	-	chrX	+	22620542	22626752	1.693836	24.653278	42.040112
FBti0061193	-	chrX	+	22629155	22629538	0.000000	0.000000	0.000000
STRG.8436	-	chrX	+	22620542	22626752	1.693836	24.653278	42.040112
FBgn0266348	lncRNA:CR44997	chrX	+	22657324	22797682	0.000000	0.000000	0.000000
FBti0061747	-	chrX	-	22671363	22671414	0.000000	0.000000	0.000000
FBti0061334	-	chrX	+	22672250	22672395	0.000000	0.000000	0.000000
FBti0061777	-	chrX	-	22680329	22680539	0.000000	0.000000	0.000000
FBti0019737	-	chrX	+	22681537	22688942	0.015294	0.222600	0.379589
RR43483_transposable_element	-	chrX	+	22681537	22688942	0.015294	0.222600	0.379589
FBti0061748	-	chrX	+	22689083	22689107	0.000000	0.000000	0.000000
FBti0061778	-	chrX	-	22689108	22689178	0.000000	0.000000	0.000000
FBti0061335	-	chrX	-	22693906	22694266	0.000000	0.000000	0.000000
FBti0019738	-	chrX	-	22697553	22701782	0.588746	8.569022	14.612364
FBti0019739	-	chrX	-	22702054	22705746	0.219875	3.200215	5.457181
FBti0061350	-	chrX	+	22705888	22705949	0.161290	2.347528	4.003132
FBti0019740	-	chrX	-	22708828	22711601	0.373972	5.443051	9.281787
FBti0061749	-	chrX	-	22711864	22712739	0.042237	0.614747	1.048300
FBti0061351	-	chrX	+	22713279	22713767	0.151329	2.202549	3.755906
FBti0061352	-	chrX	-	22714487	22714984	0.000000	0.000000	0.000000
FBti0019741	-	chrX	+	22719152	22720584	0.077459	1.127407	1.922516
FBti0061750	-	chrX	+	22720587	22721079	0.000000	0.000000	0.000000
FBti0061752	-	chrX	+	22721080	22721572	0.000000	0.000000	0.000000
FBti0061720	-	chrX	+	22722350	22724656	0.080190	1.167156	1.990298
FBti0061754	-	chrX	-	22726125	22726307	0.000000	0.000000	0.000000
FBti0019742	-	chrX	-	22726308	22727474	0.000000	0.000000	0.000000
FBti0061751	-	chrX	+	22728162	22728496	0.000000	0.000000	0.000000
FBti0061721	-	chrX	-	22729169	22730455	0.000001	0.000015	0.000025
FBti0019743	-	chrX	-	22730466	22731205	0.000001	0.000015	0.000025
FBti0019744	-	chrX	+	22738599	22739048	0.000000	0.000000	0.000000
FBti0061353	-	chrX	-	22741696	22742292	0.000001	0.000015	0.000025
FBti0061354	-	chrX	-	22744033	22744744	0.000001	0.000015	0.000025
FBti0061810	-	chrX	+	22753379	22755322	0.038065	0.554039	0.944778
FBti0060519	-	chrX	-	22755869	22756171	0.000000	0.000000	0.000000
FBti0060518	-	chrX	-	22757644	22757903	0.000001	0.000015	0.000025
FBgn0264940	lncRNA:CR44109	chrX	-	22764525	22766663	0.000001	0.000015	0.000025
FBti0061355	-	chrX	+	22765067	22765183	0.000000	0.000000	0.000000
FBti0060516	-	chrX	+	22765852	22765981	0.000000	0.000000	0.000000
FBti0061356	-	chrX	+	22765998	22766107	0.000000	0.000000	0.000000
FBti0061719	-	chrX	-	22770910	22771333	0.009434	0.137309	0.234147
FBti0019745	-	chrX	-	22771561	22774794	1.148630	16.717968	28.508389
FBti0061357	-	chrX	-	22776091	22776298	0.000000	0.000000	0.000000
FBti0061667	-	chrX	-	22780323	22780723	0.000000	0.000000	0.000000
FBti0061668	-	chrX	+	22783773	22784042	0.000000	0.000000	0.000000
FBti0061669	-	chrX	+	22784306	22785355	0.000000	0.000000	0.000000
FBti0019746	-	chrX	-	22784575	22785106	0.000000	0.000000	0.000000
FBti0061670	-	chrX	-	22788683	22789248	0.000000	0.000000	0.000000
FBti0061671	-	chrX	+	22794470	22795088	0.000000	0.000000	0.000000
STRG.8437	-	chrX	+	22681537	22688942	0.015294	0.222600	0.379589
STRG.8438	-	chrX	-	22697553	22701782	0.588746	8.569022	14.612364
STRG.8439	-	chrX	-	22702054	22705746	0.219875	3.200215	5.457181
STRG.8440	-	chrX	+	22705888	22705949	0.161290	2.347528	4.003132
STRG.8441	-	chrX	-	22708828	22711601	0.373972	5.443051	9.281787
STRG.8442	-	chrX	-	22711864	22712739	0.042237	0.614747	1.048300
STRG.8443	-	chrX	+	22713279	22713767	0.151329	2.202549	3.755906
STRG.8444	-	chrX	+	22719152	22720584	0.077459	1.127407	1.922516
STRG.8445	-	chrX	+	22722350	22724656	0.080190	1.167156	1.990298
STRG.8446	-	chrX	+	22753379	22755322	0.038065	0.554039	0.944778
STRG.8447	-	chrX	-	22770910	22771333	0.009434	0.137309	0.234147
STRG.8448	-	chrX	-	22771561	22774794	1.148630	16.717968	28.508389
FBti0061672	-	chrX	-	22806335	22806439	0.704762	10.257601	17.491819
STRG.8449	-	chrX	-	22806335	22806439	0.704762	10.257601	17.491819
FBgn0031201	CG12446	chrX	-	22809292	22811935	0.027988	0.407357	0.694647
RR48358_transposable_element	-	chrX	+	22812059	22816758	0.031489	0.458313	0.781540
