Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
FBgn0287605	lncRNA:CR46474	chr3R	+	25140294	25156085	0.0	0.0	0.0
FBgn0039780	PH4alphaNE1	chr3R	-	30496751	30500326	0.0	0.0	0.0
FBgn0083966	CG34130	chr3R	-	26189004	26189977	0.0	0.0	0.0
FBgn0004841	TkR86C	chr3R	-	10737592	10751228	0.0	0.0	0.0
FBgn0038180	Cht5	chr3R	+	13767549	13770732	0.0	0.0	0.0
FBgn0027584	CG4757	chr3R	+	11161207	11163498	0.0	0.0	0.0
FBgn0038279	Sdr	chr3R	+	14918628	14923083	0.0	0.0	0.0
FBti0019370	.	chr3R	+	13712131	13712421	0.0	0.0	0.0
FBgn0039771	Osi23	chr3R	-	30444076	30445046	0.0	0.0	0.0
FBgn0250831	BG642167	chr3R	+	25806445	25806961	0.0	0.0	0.0
FBgn0263497	lncRNA:CR43486	chr3R	-	6126476	6127152	0.0	0.0	0.0
FBgn0038840	Grik	chr3R	+	20901956	20908263	0.0	0.0	0.0
FBgn0051371	CG31371	chr3R	-	30501124	30503506	0.0	0.0	0.0
FBgn0037521	CG2993	chr3R	-	7804665	7810014	0.0	0.0	0.0
FBgn0039002	CG17625	chr3R	+	22686849	22687407	0.0	0.0	0.0
FBgn0263343	lncRNA:CR43424	chr3R	-	4984498	4986120	0.0	0.0	0.0
FBgn0038946	rdhB	chr3R	+	22351696	22356264	0.0	0.0	0.0
FBgn0266742	lncRNA:CR45215	chr3R	+	8316984	8318006	0.0	0.0	0.0
FBgn0038915	CG17819	chr3R	-	21884728	21885550	0.0	0.0	0.0
FBgn0266448	CG45078	chr3R	-	10773339	10777374	0.0	0.0	0.0
FBgn0037432	CG10298	chr3R	+	6343002	6343799	0.0	0.0	0.0
FBgn0286977	Osi10b	chr3R	+	6266190	6267457	0.0	0.0	0.0
FBgn0051560	CG31560	chr3R	+	6309976	6310998	0.0	0.0	0.0
FBgn0263382	lncRNA:CR43434	chr3R	+	26428590	26429173	0.0	0.0	0.0
FBgn0038089	d-cup	chr3R	+	12891956	12893158	0.0	0.0	0.0
FBgn0267203	lncRNA:CR45643	chr3R	+	16223395	16223854	0.0	0.0	0.0
FBgn0051199	CG31199	chr3R	-	20742800	20743869	0.0	0.0	0.0
FBgn0267745	lncRNA:CR46076	chr3R	+	28140480	28141378	0.0	0.0	0.0
FBgn0037430	Osi20	chr3R	+	6340095	6341424	0.0	0.0	0.0
FBgn0038236	Cyp313a1	chr3R	+	14521049	14523064	0.0	0.0	0.0
FBgn0039192	CG17784	chr3R	-	24364081	24364980	0.0	0.0	0.0
FBti0060343	.	chr3R	-	24138573	24138639	0.0	0.0	0.0
FBgn0037418	Osi11	chr3R	-	6267591	6268757	0.0	0.0	0.0
FBgn0267217	lncRNA:CR45657	chr3R	+	25848098	25848454	0.0	0.0	0.0
FBgn0015032	Cyp4c3	chr3R	+	30894038	30900688	0.0	0.0	0.0
FBgn0038028	CG10035	chr3R	-	12380869	12382691	0.0	0.0	0.0
FBgn0026164	tRNA:Lys-TTT-2-3	chr3R	+	6821789	6821861	0.0	0.0	0.0
FBgn0038011	CG4066	chr3R	+	12311353	12313119	0.0	0.0	0.0
FBgn0267119	lncRNA:CR45559	chr3R	-	6892918	6893462	0.0	0.0	0.0
FBti0059789	.	chr3R	+	7081559	7082048	0.0	0.0	0.0
FBti0063793	.	chr3R	+	20117794	20117851	0.0	0.0	0.0
FBgn0051021	CG31021	chr3R	+	30602206	30604041	0.0	0.0	0.0
FBtr0304521_df_nrg	.	chr3R	+	16856281	16856302	0.0	0.0	0.0
FBgn0020907	Scp2	chr3R	-	16574543	16583663	0.0	0.0	0.0
FBgn0085305	CG34276	chr3R	+	15925629	15927577	0.0	0.0	0.0
FBti0064276	.	chr3R	+	20840410	20840522	0.0	0.0	0.0
FBgn0038901	Burs	chr3R	+	21769518	21770279	0.0	0.0	0.0
FBgn0051383	tRNA:Leu-TAG-1-1	chr3R	-	30247964	30248043	0.0	0.0	0.0
FBti0063833	.	chr3R	+	6136424	6136456	0.0	0.0	0.0
FBti0062546	.	chr3R	+	4712467	4712561	0.0	0.0	0.0
FBgn0267145	lncRNA:CR45585	chr3R	+	5015624	5021474	0.0	0.0	0.0
FBgn0051166	tRNA:Ser-GCT-2-5	chr3R	+	22397572	22397653	0.0	0.0	0.0
FBgn0039411	dysf	chr3R	-	26076592	26098711	0.0	0.0	0.0
FBti0061856	.	chr3R	-	4378148	4378557	0.0	0.0	0.0
FBgn0037275	CG14655	chr3R	-	4777497	4780302	0.0	0.0	0.0
FBgn0267561	lncRNA:CR45901	chr3R	+	6833363	6834247	0.0	0.0	0.0
FBgn0037862	mAcon2	chr3R	+	11137177	11139742	0.0	0.0	0.0
FBgn0038753	CG4459	chr3R	-	19926322	19928644	0.0	0.0	0.0
FBgn0038655	CG14297	chr3R	+	18898121	18899342	0.0	0.0	0.0
FBti0059826	.	chr3R	+	7341649	7341710	0.0	0.0	0.0
FBti0060858	.	chr3R	+	26151435	26151496	0.0	0.0	0.0
FBti0062374	.	chr3R	-	4484293	4484394	0.0	0.0	0.0
FBgn0266240	lncRNA:CR44935	chr3R	+	7740178	7740778	0.0	0.0	0.0
FBgn0266565	asRNA:CR45104	chr3R	-	18158345	18159924	0.0	0.0	0.0
FBgn0051501	nxf4	chr3R	+	7346730	7347836	0.0	0.0	0.0
FBgn0264824	lncRNA:CR44032	chr3R	-	21498632	21499405	0.0	0.0	0.0
FBgn0038796	eIF3g2	chr3R	+	20408265	20409243	0.0	0.0	0.0
FBtr0472759_df_nrg	.	chr3R	+	10091139	10091160	0.0	0.0	0.0
FBti0063768	.	chr3R	-	19718770	19718826	0.0	0.0	0.0
FBgn0262006	CG42824	chr3R	-	17406048	17406511	0.0	0.0	0.0
FBgn0262024	CG42835	chr3R	+	17420638	17420989	0.0	0.0	0.0
FBgn0261289	CheB98a	chr3R	+	28806702	28807501	0.0	0.0	0.0
FBgn0037296	Prosbeta2R2	chr3R	-	5217751	5219528	0.0	0.0	0.0
FBgn0039840	pHCl-2	chr3R	-	31300918	31305384	0.0	0.0	0.0
FBti0062147	.	chr3R	+	32074947	32074976	0.0	0.0	0.0
FBgn0083943	CG34107	chr3R	+	10224909	10225587	0.0	0.0	0.0
FBgn0085461	CG34432	chr3R	+	30649151	30649873	0.0	0.0	0.0
FBgn0038358	Ttc26	chr3R	+	15774416	15777640	0.0	0.0	0.0
FBgn0039237	CG13640	chr3R	-	24861659	24862165	0.0	0.0	0.0
FBgn0267209	lncRNA:CR45649	chr3R	-	24463558	24464078	0.0	0.0	0.0
FBgn0046876	Obp83ef	chr3R	-	6109642	6111034	0.0	0.0	0.0
FBgn0042710	Hex-t2	chr3R	+	26450671	26452327	0.0	0.0	0.0
FBgn0266701	lncRNA:CR45191	chr3R	+	30664778	30666142	0.0	0.0	0.0
FBgn0266698	lncRNA:CR45188	chr3R	+	4946078	4947278	0.0	0.0	0.0
FBti0059805	.	chr3R	-	22348307	22348377	0.0	0.0	0.0
FBgn0038083	Ugt37A3	chr3R	-	12741958	12743680	0.0	0.0	0.0
FBgn0250845	CG1288	chr3R	-	7206652	7208431	0.0	0.0	0.0
FBgn0267104	CG45544	chr3R	+	29256485	29257425	0.0	0.0	0.0
FBti0020329	.	chr3R	-	11568355	11568628	0.0	0.0	0.0
FBgn0263650	lncRNA:CR43641	chr3R	+	13815279	13815778	0.0	0.0	0.0
FBgn0037995	CG3809	chr3R	+	12197941	12199473	0.0	0.0	0.0
FBgn0042110	CG18765	chr3R	-	11690386	11691799	0.0	0.0	0.0
FBgn0046332	gskt	chr3R	+	31372427	31374198	0.0	0.0	0.0
FBgn0038281	RpL10Aa	chr3R	+	15037366	15038149	0.0	0.0	0.0
FBgn0015770	MstProx	chr3R	-	7365939	7369305	0.0	0.0	0.0
FBgn0037456	CG1138	chr3R	-	6596625	6598022	0.0	0.0	0.0
FBgn0039810	CG15549	chr3R	-	30935396	30936507	0.0	0.0	0.0
FBgn0003339	Scr	chr3R	-	6823120	6849981	0.0	0.0	0.0
FBgn0085325	CG34296	chr3R	+	29722538	29723013	0.0	0.0	0.0
FBgn0261290	CheA84a	chr3R	-	8204195	8204830	0.0	0.0	0.0
FBti0064292	.	chr3R	-	20908210	20908319	0.0	0.0	0.0
FBgn0265197	CG44257	chr3R	+	17265278	17265821	0.0	0.0	0.0
FBgn0011270	Pglym87	chr3R	-	12231645	12232729	0.0	0.0	0.0
FBgn0039315	CG13658	chr3R	+	25287474	25288930	0.0	0.0	0.0
FBgn0039887	CG2053	chr3R	+	32038330	32039753	0.0	0.0	0.0
FBgn0039469	TwdlC	chr3R	+	26994832	26996442	0.0	0.0	0.0
FBti0063917	.	chr3R	+	6820676	6820837	0.0	0.0	0.0
FBti0062448	.	chr3R	-	4583317	4583415	0.0	0.0	0.0
FBgn0038819	Cpr92F	chr3R	+	20669571	20672821	0.0	0.0	0.0
FBgn0261061	Sfp96F	chr3R	-	25830061	25830228	0.0	0.0	0.0
FBgn0266249	lncRNA:CR44944	chr3R	+	15038338	15039812	0.0	0.0	0.0
FBgn0004110	tin	chr3R	+	21378977	21381970	0.0	0.0	0.0
FBgn0266455	CG45080	chr3R	-	13318991	13319270	0.0	0.0	0.0
FBgn0047351	CG31468	chr3R	-	23699328	23700354	0.0	0.0	0.0
FBti0063898	.	chr3R	-	6612534	6612566	0.0	0.0	0.0
FBgn0053631	CG33631	chr3R	+	10064007	10064645	0.0	0.0	0.0
FBgn0040569	lncRNA:CR14310	chr3R	+	18372928	18373329	0.0	0.0	0.0
FBgn0038377	CG9632	chr3R	+	15860196	15861478	0.0	0.0	0.0
FBgn0040553	CG14374	chr3R	-	13396694	13397140	0.0	0.0	0.0
FBgn0287588	CG46458	chr3R	-	6896253	6958370	0.0	0.0	0.0
FBgn0037584	CG7963	chr3R	+	8362826	8363894	0.0	0.0	0.0
FBgn0262364	CG43062	chr3R	+	11750333	11750916	0.0	0.0	0.0
FBgn0039584	beat-VI	chr3R	+	28418208	28474814	0.0	0.0	0.0
FBgn0015831	Rtnl2	chr3R	-	7528864	7530241	0.0	0.0	0.0
FBgn0011581	Ms	chr3R	+	24341551	24343825	0.0	0.0	0.0
FBgn0039312	CG10514	chr3R	-	25278427	25279846	0.0	0.0	0.0
FBgn0267681	lncRNA:CR46017	chr3R	-	12614392	12615200	0.0	0.0	0.0
FBgn0261993	CG42811	chr3R	-	24366527	24367220	0.0	0.0	0.0
FBti0061858	.	chr3R	+	4387203	4387263	0.0	0.0	0.0
FBgn0264428	lncRNA:CR43846	chr3R	-	22851088	22851804	0.0	0.0	0.0
FBgn0265315	lncRNA:CR44288	chr3R	+	27538233	27539159	0.0	0.0	0.0
FBgn0283501	lncRNA:CR46115	chr3R	+	30697380	30704118	0.0	0.0	0.0
FBgn0039436	TwdlB	chr3R	-	26622451	26623543	0.0	0.0	0.0
FBgn0038918	Qsox3	chr3R	+	21911816	21913591	0.0	0.0	0.0
FBgn0038486	CG5265	chr3R	+	17138999	17141168	0.0	0.0	0.0
FBgn0039783	PH4alphaNE2	chr3R	-	30510083	30512214	0.0	0.0	0.0
FBgn0265203	lncRNA:CR44263	chr3R	+	31758710	31759360	0.0	0.0	0.0
FBgn0053547	Rim	chr3R	-	17872748	17916578	0.0	0.0	0.0
FBgn0003248	Rh2	chr3R	+	18899423	18901019	0.0	0.0	0.0
FBti0061732	.	chr3R	+	4356946	4357063	0.0	0.0	0.0
FBgn0266242	lncRNA:CR44937	chr3R	-	8683578	8686187	0.0	0.0	0.0
FBgn0262378	mir-317	chr3R	+	10091126	10091217	0.0	0.0	0.0
FBgn0004185	snRNA:U1:95Ca	chr3R	-	23859467	23859630	0.0	0.0	0.0
FBgn0051087	CG31087	chr3R	-	25311027	25313833	0.0	0.0	0.0
FBti0062454	.	chr3R	+	4586483	4586532	0.0	0.0	0.0
FBgn0039087	Ugt303B2	chr3R	-	23536993	23538908	0.0	0.0	0.0
FBgn0263547	mir-4944	chr3R	-	10513005	10513133	0.0	0.0	0.0
FBgn0038423	CG10317	chr3R	-	16368855	16370533	0.0	0.0	0.0
FBgn0086610	CG33342	chr3R	+	24376865	24377705	0.0	0.0	0.0
FBgn0085462	CG34433	chr3R	+	30649961	30650858	0.0	0.0	0.0
FBti0063104	.	chr3R	+	4582297	4583045	0.0	0.0	0.0
FBgn0262605	CG43131	chr3R	-	5108678	5109178	0.0	0.0	0.0
FBgn0266226	lncRNA:CR44921	chr3R	-	6053028	6053528	0.0	0.0	0.0
FBgn0038012	CG10013	chr3R	+	12323521	12325210	0.0	0.0	0.0
FBti0062941	.	chr3R	-	18377793	18377977	0.0	0.0	0.0
FBgn0038568	CG14315	chr3R	+	18158701	18159471	0.0	0.0	0.0
FBgn0039089	beat-IV	chr3R	+	23557412	23580077	0.0	0.0	0.0
FBti0061005	.	chr3R	-	28105429	28105453	0.0	0.0	0.0
FBgn0039656	CG11951	chr3R	-	29235322	29238723	0.0	0.0	0.0
FBti0020302	.	chr3R	-	4559874	4560859	0.0	0.0	0.0
FBgn0267106	CG45546	chr3R	+	29369338	29369777	0.0	0.0	0.0
FBti0061043	.	chr3R	-	12500947	12500980	0.0	0.0	0.0
FBgn0038114	CG11670	chr3R	+	13042050	13044086	0.0	0.0	0.0
FBgn0037783	Npc2c	chr3R	+	10060252	10061136	0.0	0.0	0.0
FBgn0037782	Npc2d	chr3R	-	10055356	10056083	0.0	0.0	0.0
FBgn0012004	tRNA:Val-CAC-2-6	chr3R	+	19790122	19790194	0.0	0.0	0.0
FBgn0037398	CG15580	chr3R	-	6054712	6057536	0.0	0.0	0.0
FBti0062428	.	chr3R	-	4712357	4712423	0.0	0.0	0.0
FBgn0011670	Mst57Dc	chr3R	-	25829321	25829698	0.0	0.0	0.0
FBgn0051162	tRNA:Ser-GCT-2-4	chr3R	-	22396799	22396880	0.0	0.0	0.0
FBti0063927	.	chr3R	-	6706021	6706058	0.0	0.0	0.0
FBgn0083039	snoRNA:Psi18S-301	chr3R	+	20574906	20575043	0.0	0.0	0.0
FBgn0267945	lncRNA:CR46225	chr3R	+	7774029	7774583	0.0	0.0	0.0
FBgn0037411	Osi3	chr3R	+	6215832	6218199	0.0	0.0	0.0
FBti0019437	.	chr3R	+	26642784	26643106	0.0	0.0	0.0
FBgn0037987	CG14739	chr3R	-	12048253	12049213	0.0	0.0	0.0
FBgn0262424	mir-10	chr3R	-	6809506	6809582	0.0	0.0	0.0
FBgn0266732	asRNA:CR45205	chr3R	-	10060666	10061978	0.0	0.0	0.0
FBgn0039010	CG4907	chr3R	-	22707786	22710762	0.0	0.0	0.0
FBgn0267926	lncRNA:CR46207	chr3R	+	31131542	31132033	0.0	0.0	0.0
FBgn0037503	CG14598	chr3R	+	7439760	7441976	0.0	0.0	0.0
FBgn0038239	CG14850	chr3R	+	14560935	14561521	0.0	0.0	0.0
FBgn0037502	wa-cup	chr3R	+	7420765	7423057	0.0	0.0	0.0
FBgn0038732	CG11391	chr3R	+	19778750	19780727	0.0	0.0	0.0
FBgn0263834	CR43696	chr3R	+	22296870	22297544	0.0	0.0	0.0
FBgn0260231	CG42505	chr3R	-	12028070	12031757	0.0	0.0	0.0
FBgn0051583	tRNA:Asn-GTT-1-10	chr3R	-	8139533	8139606	0.0	0.0	0.0
FBtr0304522_df_nrg	.	chr3R	+	16856315	16856338	0.0	0.0	0.0
FBgn0262223	mir-994	chr3R	+	10408137	10408227	0.0	0.0	0.0
FBgn0039086	Ugt303B1	chr3R	-	23534900	23536710	0.0	0.0	0.0
FBgn0264429	lncRNA:CR43847	chr3R	-	25796591	25797778	0.0	0.0	0.0
FBgn0267193	lncRNA:CR45633	chr3R	-	18850940	18851239	0.0	0.0	0.0
FBgn0053337	CG33337	chr3R	-	23590141	23592769	0.0	0.0	0.0
FBti0059825	.	chr3R	-	7327452	7327567	0.0	0.0	0.0
FBgn0020546	lncRNA:iab4	chr3R	+	16850004	16856497	0.0	0.0	0.0
FBgn0051524	CG31524	chr3R	-	30512325	30514355	0.0	0.0	0.0
FBgn0267124	lncRNA:CR45564	chr3R	-	31687978	31688526	0.0	0.0	0.0
FBgn0037416	Osi9	chr3R	+	6260211	6262105	0.0	0.0	0.0
FBgn0037940	CG14720	chr3R	+	11711676	11712371	0.0	0.0	0.0
FBti0062097	.	chr3R	+	14491496	14491526	0.0	0.0	0.0
FBgn0265425	lncRNA:CR44337	chr3R	+	7331500	7332002	0.0	0.0	0.0
FBgn0267612	lncRNA:CR45950	chr3R	-	24439867	24440510	0.0	0.0	0.0
FBgn0263455	asRNA:CR43478	chr3R	+	4982265	4983904	0.0	0.0	0.0
FBgn0001217	Hsc70-2	chr3R	+	13044759	13047388	0.0	0.0	0.0
FBgn0038189	Art6	chr3R	-	13944654	13945812	0.0	0.0	0.0
FBgn0039850	CG11333	chr3R	+	31463301	31464134	0.0	0.0	0.0
FBgn0002865	Mst98Ca	chr3R	+	28291338	28292656	0.0	0.0	0.0
FBgn0003357	Jon99Ciii	chr3R	+	29922216	29923455	0.0	0.0	0.0
FBgn0263404	CG43450	chr3R	+	12195294	12195574	0.0	0.0	0.0
FBgn0267867	CR46155	chr3R	+	12508260	12508533	0.0	0.0	0.0
FBgn0038157	CG12538	chr3R	-	13522951	13523535	0.0	0.0	0.0
FBgn0285993	hpRNA:CR46343	chr3R	-	19326954	19327168	0.0	0.0	0.0
FBgn0038531	CG14325	chr3R	+	17627127	17629012	0.0	0.0	0.0
FBgn0051097	CG31097	chr3R	-	25296128	25297778	0.0	0.0	0.0
FBgn0259974	Sfp84E	chr3R	-	7979588	7980322	0.0	0.0	0.0
FBgn0016650	Lgr1	chr3R	+	17725777	17733207	0.0	0.0	0.0
FBgn0038211	CG9649	chr3R	-	14215459	14217882	0.0	0.0	0.0
FBgn0051432	tRNA:Thr-TGT-2-5	chr3R	-	12322563	12322634	0.0	0.0	0.0
FBgn0265146	CG44215	chr3R	-	14153990	14154441	0.0	0.0	0.0
FBgn0051148	Gba1a	chr3R	+	23700621	23702605	0.0	0.0	0.0
FBgn0051334	tRNA:Thr-CGT-1-2	chr3R	+	20891122	20891193	0.0	0.0	0.0
FBgn0262899	CG43254	chr3R	-	7738965	7739563	0.0	0.0	0.0
FBtr0309609_df_nrg	.	chr3R	+	30506866	30506887	0.0	0.0	0.0
FBgn0261502	CG42650	chr3R	+	7391413	7392280	0.0	0.0	0.0
FBti0060893	.	chr3R	-	10675080	10675117	0.0	0.0	0.0
FBti0060989	.	chr3L	-	23765953	23767536	0.0	0.0	0.0
FBti0060823	.	chr3L	-	22972516	22972576	0.0	0.0	0.0
FBti0060700	.	chr3L	-	11581445	11581496	0.0	0.0	0.0
FBtr0304197_df_nrg	.	chr3L	+	19565140	19565162	0.0	0.0	0.0
FBgn0036278	CrzR	chr3L	-	12339116	12351544	0.0	0.0	0.0
FBgn0036950	CG6996	chr3L	+	20207534	20209600	0.0	0.0	0.0
FBgn0267919	lncRNA:CR46200	chr3L	+	901888	902396	0.0	0.0	0.0
FBgn0035886	Jon66Ci	chr3L	+	8391540	8392377	0.0	0.0	0.0
FBti0060225	.	chr3L	-	22017109	22017403	0.0	0.0	0.0
FBgn0265891	lncRNA:CR44680	chr3L	+	20626601	20627624	0.0	0.0	0.0
FBgn0035382	Or63a	chr3L	+	2961534	2963788	0.0	0.0	0.0
FBti0059677	.	chr3L	+	23425985	23426127	0.0	0.0	0.0
FBti0060089	.	chr3L	+	21484279	21484456	0.0	0.0	0.0
FBgn0085289	CG34260	chr3L	+	20714100	20715158	0.0	0.0	0.0
FBgn0036948	CG7298	chr3L	-	20202070	20203687	0.0	0.0	0.0
FBgn0085457	CG34428	chr3L	+	13061759	13062715	0.0	0.0	0.0
FBgn0035954	Doc3	chr3L	+	9005196	9007249	0.0	0.0	0.0
FBgn0040797	CG13066	chr3L	+	16272909	16273608	0.0	0.0	0.0
FBgn0036226	CG7252	chr3L	+	11947675	11949248	0.0	0.0	0.0
FBgn0040637	CG11458	chr3L	+	20905795	20906331	0.0	0.0	0.0
FBgn0001254	ImpE2	chr3L	-	3510974	3512681	0.0	0.0	0.0
FBgn0053993	CG33993	chr3L	-	5933036	5950658	0.0	0.0	0.0
FBgn0052126	tRNA:Pro-AGG-1-7	chr3L	+	13212365	13212436	0.0	0.0	0.0
FBgn0035887	Jon66Cii	chr3L	-	8392820	8393649	0.0	0.0	0.0
FBgn0000216	Brd	chr3L	+	14972667	14973198	0.0	0.0	0.0
FBgn0264484	lncRNA:CR43892	chr3L	-	19239864	19240139	0.0	0.0	0.0
FBgn0052288	tRNA:Cys-GCA-1-1	chr3L	+	3095737	3095808	0.0	0.0	0.0
FBgn0267547	lncRNA:CR45887	chr3L	-	14134722	14135102	0.0	0.0	0.0
FBgn0066365	dyl	chr3L	-	4294004	4307718	0.0	0.0	0.0
FBgn0267218	lncRNA:CR45658	chr3L	-	12289304	12290161	0.0	0.0	0.0
FBti0063965	.	chr3L	-	23482302	23484794	0.0	0.0	0.0
FBgn0085283	CR34254	chr3L	+	18679559	18680779	0.0	0.0	0.0
FBti0063288	.	chr3L	-	23346486	23346637	0.0	0.0	0.0
FBgn0035922	Pex7	chr3L	+	8647145	8651011	0.0	0.0	0.0
FBgn0035798	frac	chr3L	+	7562610	7569499	0.0	0.0	0.0
FBgn0020637	Lcp65Ag2	chr3L	-	6132990	6133593	0.0	0.0	0.0
FBgn0041232	CG32395	chr3L	-	6666638	6667816	0.0	0.0	0.0
FBgn0264604	lncRNA:CR43953	chr3L	+	8230961	8231697	0.0	0.0	0.0
FBgn0266938	lncRNA:CR45389	chr3L	+	18596322	18596792	0.0	0.0	0.0
FBgn0287591	CR46461	chr3L	+	12907085	12907635	0.0	0.0	0.0
FBgn0265722	lncRNA:CR44529	chr3L	-	4168239	4168846	0.0	0.0	0.0
FBgn0286914	lncRNA:CR46414	chr3L	+	11598012	11598821	0.0	0.0	0.0
FBgn0053286	CG33286	chr3L	-	20970812	20974700	0.0	0.0	0.0
FBgn0036204	Tim13	chr3L	-	11774060	11774501	0.0	0.0	0.0
FBgn0035427	ckd	chr3L	+	3257878	3268184	0.0	0.0	0.0
FBgn0266988	lncRNA:CR45439	chr3L	-	5983670	5983870	0.0	0.0	0.0
FBti0061042	.	chr3L	+	23709982	23710428	0.0	0.0	0.0
FBti0061450	.	chr3L	-	15553632	15553950	0.0	0.0	0.0
FBgn0063083	lncRNA:CR33948	chr3L	+	7406323	7406617	0.0	0.0	0.0
RR48309_transposable_element	.	chr3L	+	27095394	27102445	0.0	0.0	0.0
FBgn0085285	CG34256	chr3L	-	18988736	18989815	0.0	0.0	0.0
FBti0062059	.	chr3L	+	1886389	1886427	0.0	0.0	0.0
FBti0061979	.	chr3L	-	23110937	23111030	0.0	0.0	0.0
FBgn0265706	lncRNA:CR44513	chr3L	-	609179	609620	0.0	0.0	0.0
FBgn0003683	term	chr3L	-	18592303	18593771	0.0	0.0	0.0
FBgn0003938	snRNA:U5:63BC	chr3L	+	3090801	3090923	0.0	0.0	0.0
FBti0060685	.	chr3L	+	22844778	22845214	0.0	0.0	0.0
FBgn0011569	can	chr3L	-	10263909	10267111	0.0	0.0	0.0
FBgn0035647	CG10486	chr3L	-	5904211	5906699	0.0	0.0	0.0
FBgn0004592	Eig71Ee	chr3L	-	15654472	15656010	0.0	0.0	0.0
FBgn0035928	CG13310	chr3L	-	8798730	8800532	0.0	0.0	0.0
FBgn0036323	CG14118	chr3L	+	12892658	12894758	0.0	0.0	0.0
FBti0062011	.	chr3L	-	23144415	23144487	0.0	0.0	0.0
FBgn0260776	CG42570	chr3L	+	15717819	15720073	0.0	0.0	0.0
FBgn0053270	CG33270	chr3L	-	11578236	11578623	0.0	0.0	0.0
FBgn0052462	CG32462	chr3L	-	22852270	22853512	0.0	0.0	0.0
FBgn0263247	CG43390	chr3L	-	11579743	11579950	0.0	0.0	0.0
FBgn0035198	CG9133	chr3L	+	1252012	1255986	0.0	0.0	0.0
FBgn0052333	CG32333	chr3L	+	1275956	1295699	0.0	0.0	0.0
FBgn0053769	CG33769	chr3L	+	22647927	22648519	0.0	0.0	0.0
FBgn0262376	mir-219	chr3L	+	17315006	17315105	0.0	0.0	0.0
FBgn0266650	lncRNA:CR45157	chr3L	-	13032396	13033070	0.0	0.0	0.0
FBgn0036586	CG13070	chr3L	+	16263343	16264151	0.0	0.0	0.0
FBgn0264568	lncRNA:CR43940	chr3L	+	21594597	21595460	0.0	0.0	0.0
FBti0020130	.	chr3L	+	17034996	17035119	0.0	0.0	0.0
FBgn0264516	CG43915	chr3L	+	3972899	3973784	0.0	0.0	0.0
FBgn0265892	lncRNA:CR44681	chr3L	+	20633020	20633484	0.0	0.0	0.0
FBgn0085276	CG34247	chr3L	-	16261185	16261605	0.0	0.0	0.0
FBgn0040794	CG13056	chr3L	+	16333313	16333782	0.0	0.0	0.0
FBgn0052379	CG32379	chr3L	+	7396355	7398208	0.0	0.0	0.0
FBgn0266947	lncRNA:CR45398	chr3L	-	14890090	14890503	0.0	0.0	0.0
FBti0020258	.	chr3L	-	23384977	23385169	0.0	0.0	0.0
FBti0059644	.	chr3L	+	21961231	21961598	0.0	0.0	0.0
FBti0063219	.	chr3L	+	12745176	12745243	0.0	0.0	0.0
FBgn0287462	lncRNA:CR46451	chr3L	-	9036594	9040929	0.0	0.0	0.0
FBgn0036601	CG13063	chr3L	+	16306600	16307205	0.0	0.0	0.0
FBgn0028667	Vha16-3	chr3L	+	11473291	11473972	0.0	0.0	0.0
FBgn0004593	Eig71Ef	chr3L	-	15656655	15657390	0.0	0.0	0.0
FBti0062626	.	chr3L	-	18087749	18088077	0.0	0.0	0.0
FBgn0086074	snoRNA:Me18S-A1806	chr3L	+	7639717	7639794	0.0	0.0	0.0
FBgn0266769	lncRNA:CR45234	chr3L	+	18196172	18196932	0.0	0.0	0.0
FBgn0036202	CG6024	chr3L	-	11733589	11766182	0.0	0.0	0.0
FBgn0010424	TpnC73F	chr3L	+	17046063	17048390	0.0	0.0	0.0
FBti0059836	.	chr3L	+	23485528	23485638	0.0	0.0	0.0
FBgn0053514	CG33514	chr3L	+	4365434	4366671	0.0	0.0	0.0
FBti0063251	.	chr3L	+	19488843	19488983	0.0	0.0	0.0
FBgn0004552	Akh	chr3L	+	4141467	4142070	0.0	0.0	0.0
FBti0063902	.	chr3L	-	20641114	20641206	0.0	0.0	0.0
FBgn0035625	Blimp-1	chr3L	+	5630983	5652094	0.0	0.0	0.0
FBgn0036259	CG9760	chr3L	-	12157052	12163735	0.0	0.0	0.0
FBgn0260653	serp	chr3L	-	19700977	19708015	0.0	0.0	0.0
FBgn0265469	CG44362	chr3L	+	11397542	11397865	0.0	0.0	0.0
FBgn0035428	CG14960	chr3L	+	3271036	3276255	0.0	0.0	0.0
FBti0060376	.	chr3L	+	23704413	23704589	0.0	0.0	0.0
FBgn0000357	Cp18	chr3L	+	8726791	8727613	0.0	0.0	0.0
FBgn0264002	MsR2	chr3L	+	2282883	2300944	0.0	0.0	0.0
FBti0061550	.	chr3L	-	28807	28899	0.0	0.0	0.0
FBgn0265750	lncRNA:CR44557	chr3L	-	13302741	13303151	0.0	0.0	0.0
FBgn0035486	Gr64d	chr3L	+	4032062	4035703	0.0	0.0	0.0
FBti0061232	.	chr3L	+	22983079	22983128	0.0	0.0	0.0
FBti0062182	.	chr3L	-	23289136	23289532	0.0	0.0	0.0
FBti0063228	.	chr3L	-	23402625	23403082	0.0	0.0	0.0
FBgn0262891	CG43246	chr3L	+	14536634	14537272	0.0	0.0	0.0
FBgn0015586	Acp76A	chr3L	-	19050757	19052026	0.0	0.0	0.0
FBgn0266974	lncRNA:CR45425	chr3L	+	2503789	2504397	0.0	0.0	0.0
